TEST_BATTERY_ID,TEST_BATTERY_QUERY_FEATURE,TEST_BATTERY_QUERY_VALUE,1_Most_Similar_Battery_ID,1_Most_Similar_Battery_ID_SCORE,2_Most_Similar_Battery_ID,2_Most_Similar_Battery_ID_SCORE,3_Most_Similar_Battery_ID,3_Most_Similar_Battery_ID_SCORE,4_Most_Similar_Battery_ID,4_Most_Similar_Battery_ID_SCORE,5_Most_Similar_Battery_ID,5_Most_Similar_Battery_ID_SCORE,6_Most_Similar_Battery_ID,6_Most_Similar_Battery_ID_SCORE,7_Most_Similar_Battery_ID,7_Most_Similar_Battery_ID_SCORE,8_Most_Similar_Battery_ID,8_Most_Similar_Battery_ID_SCORE,9_Most_Similar_Battery_ID,9_Most_Similar_Battery_ID_SCORE,10_Most_Similar_Battery_ID,10_Most_Similar_Battery_ID_SCORE
b3c19,slope_last_500_cycles,-0.0003231154680252075,b1c3,4.965424537658667e-06,b1c11,1.9135117530822733e-05,b1c5,2.4901390075683584e-05,b1c24,2.760040760040283e-05,b1c15,3.803575038909912e-05,b1c17,4.676568508148193e-05,b1c28,5.002641677856446e-05,b1c40,5.2788376808166493e-05,b1c34,5.87364435195923e-05,b1c32,6.143891811370852e-05
b3c19,mean_grad_last_500_cycles,-0.00032316911220550535,b1c3,5.181908607482916e-06,b1c11,1.9143819808959978e-05,b1c5,2.491569519042972e-05,b1c24,2.7823925018310546e-05,b1c15,3.799355030059817e-05,b1c17,4.681301116943364e-05,b1c28,5.0088882446289054e-05,b1c40,5.408871173858646e-05,b1c34,5.8760046958923336e-05,b1c32,6.139433383941655e-05
b3c19,slope_last_600_cycles,-0.00028016974528630574,b1c3,6.137390931447342e-06,b1c11,1.3396839300791402e-05,b1c24,2.4630526701609288e-05,b1c5,2.4927655855814645e-05,b1c15,2.6666224002838148e-05,b1c17,3.3432741959889755e-05,b1c28,4.060029983520507e-05,b1c40,4.4814248879750584e-05,b1c38,4.537264506022134e-05,b1c34,4.601567983627321e-05
b3c19,mean_grad_last_600_cycles,-0.00028024643659591675,b1c3,6.144344806671145e-06,b1c11,1.3384322325388567e-05,b1c24,2.4588406085967996e-05,b1c5,2.4893681208292635e-05,b1c15,2.6638309160868345e-05,b1c17,3.3355553944905566e-05,b1c28,4.075775543848671e-05,b1c38,4.5319795608520516e-05,b1c34,4.5958459377288836e-05,b1c40,4.6275059382120775e-05
b3c19,slope_last_700_cycles,-0.00024883091449737546,b1c3,7.421204021998862e-06,b1c11,7.6713732310704e-06,b1c15,1.4395288058689695e-05,b1c4,1.679803643907818e-05,b1c24,2.0110692296709375e-05,b1c5,2.080082893371585e-05,b1c17,2.5629571505955294e-05,b1c28,3.239325114658901e-05,b1c40,3.4363865852355996e-05,b1c36,3.4692542893545995e-05
b3c19,mean_grad_last_700_cycles,-0.00024886889117104664,b1c3,7.519466536385689e-06,b1c11,7.670351437159958e-06,b1c15,1.4249086380004907e-05,b1c24,2.0315987723214333e-05,b1c5,2.0724790436880947e-05,b1c17,2.5628720011029943e-05,b1c28,3.2350591250828353e-05,b1c36,3.453390938895092e-05,b1c34,3.471664019993377e-05,b1c40,3.5472086497715554e-05
b3c19,slope_last_800_cycles,-0.000224214568734169,b1c3,4.533603787422192e-06,b1c4,1.1984035372734078e-05,b1c5,1.6464143991470328e-05,b1c24,1.7461255192756657e-05,b1c17,1.896418631076814e-05,b1c28,2.6129782199859632e-05,b1c26,3.7437081336975106e-05,b1c1,4.008233547210692e-05,b1c7,4.627719521522523e-05,b1c11,nan
b3c19,mean_grad_last_800_cycles,-0.00022429555654525756,b1c3,4.5039504766464385e-06,b1c5,1.6443729400634772e-05,b1c24,1.7459392547607426e-05,b1c17,1.891873776912689e-05,b1c28,2.603940665721894e-05,b1c26,3.7956163287162804e-05,b1c1,4.019714891910552e-05,b1c7,4.7054886817932145e-05,b1c11,nan,b1c15,nan
b3c19,slope_last_900_cycles,-0.00020490904649098714,b1c3,3.529191017150881e-06,b1c5,1.3327598571777338e-05,b1c1,3.755370775858561e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,1.3599726888868557e-05
b3c19,mean_grad_last_900_cycles,-0.0002049157354566786,b1c3,3.5619735717773568e-06,b1c5,1.3337400224473745e-05,b1c1,3.754781352149114e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,1.3583567407396115e-05
b3c19,slope_last_1000_cycles,-0.00018889468908309936,b1c3,5.455553531646728e-06,b1c4,1.0447561740875241e-05,b1c5,1.1136770248413089e-05,b1c1,2.9658436775207507e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan
b3c19,mean_grad_last_1000_cycles,-0.00018893104791641236,b1c3,5.511581897735599e-06,b1c4,1.0555922985076914e-05,b1c5,1.1112928390502927e-05,b1c1,2.9938638210296646e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan
b3c19,cycle,1156,b1c5,82,b1c9,103,b1c41,104,b1c24,138,b1c23,141,b1c40,191,b1c29,238,b1c14,275,b1c3,279,b1c31,281
b3c20,slope_last_10_cycles,-0.0008926153182983399,b1c37,1.1861324310302518e-06,b1c40,8.493661880493164e-06,b1c7,8.893013000488325e-06,b1c38,1.0126829147338846e-05,b1c19,1.671910285949707e-05,b1c20,2.2751092910766537e-05,b1c9,2.446174621582029e-05,b1c26,3.389716148376458e-05,b1c35,3.461241722106938e-05,b1c27,3.489255905151365e-05
b3c20,mean_grad_last_10_cycles,-0.0009637832641601563,b1c37,1.0138750076293967e-05,b1c20,1.329779624938967e-05,b1c40,1.587271690368659e-05,b1c38,2.0065903663635232e-05,b1c5,2.6118755340576215e-05,b1c34,3.136992454528815e-05,b1c26,3.2648444175720106e-05,b1c7,3.3053755760192936e-05,b1c35,4.781782627105713e-05,b1c27,4.921257495880125e-05
b3c20,slope_last_50_cycles,-0.001287163496017456,b2c6,5.597829818725585e-05,b2c13,5.935788154602054e-05,b1c39,6.241679191589357e-05,b2c10,6.530880928039555e-05,b2c18,8.19039344787597e-05,b1c38,8.863806724548353e-05,b2c23,0.000112084150314331,b1c30,0.00011914253234863287,b1c21,0.00014041423797607412,b1c45,0.0001442837715148926
b3c20,mean_grad_last_50_cycles,-0.0012995630502700805,b1c39,5.372941493988039e-05,b2c6,5.546271800994885e-05,b2c13,5.907654762268063e-05,b2c10,6.56402111053468e-05,b2c18,8.061468601226816e-05,b1c38,8.61120223999022e-05,b2c23,0.00011252403259277345,b1c45,0.00013066053390502924,b1c30,0.00013497471809387207,b1c34,0.00014873564243316644
b3c20,slope_last_100_cycles,-0.001133730411529541,b1c45,3.628730773925842e-06,b1c30,5.9396028518677625e-06,b1c34,2.2745132446288976e-05,b2c10,3.3743977546691955e-05,b1c38,4.053413867950435e-05,b1c21,6.784915924072264e-05,b1c39,6.981253623962393e-05,b1c37,7.930397987365723e-05,b2c12,8.680403232574452e-05,b2c6,0.00010972142219543455
b3c20,mean_grad_last_100_cycles,-0.0011373484134674073,b1c30,3.237128257751543e-06,b1c45,4.932880401611233e-06,b1c34,2.335548400878907e-05,b2c10,3.5202801227569554e-05,b1c38,4.101455211639408e-05,b1c21,5.683541297912603e-05,b1c39,7.564574480056763e-05,b1c37,7.805973291397095e-05,b2c12,8.686482906341544e-05,b2c6,0.00011023402214050304
b3c20,slope_last_200_cycles,-0.0007427099347114563,b1c7,1.5991926193237261e-06,b1c19,4.130303859710698e-06,b1c27,4.7942996025085146e-06,b1c26,7.5238943099975326e-06,b1c15,8.013546466827375e-06,b2c6,9.652674198150617e-06,b1c17,1.1918842792510995e-05,b1c32,2.5608241558074964e-05,b1c21,2.679556608200075e-05,b1c43,3.7326216697692845e-05
b3c20,mean_grad_last_200_cycles,-0.0007431209087371826,b1c19,1.9304454326630072e-06,b1c27,3.431439399719221e-06,b1c7,4.395842552185059e-06,b1c15,7.148385047912615e-06,b2c6,9.343624114990247e-06,b1c17,1.114547252655028e-05,b1c26,1.208275556564332e-05,b1c21,2.0642429590225233e-05,b1c32,2.6199817657470673e-05,b1c14,3.7472248077392595e-05
b3c20,slope_last_300_cycles,-0.0005388861894607544,b1c29,2.4084250132242347e-06,b1c9,4.126032193501792e-06,b1c40,7.02043374379473e-06,b1c14,7.991393407185896e-06,b1c25,9.39249992370605e-06,b1c23,1.1787811915079738e-05,b1c11,1.4099478721618717e-05,b1c28,1.4206568400065085e-05,b1c17,1.593808333079014e-05,b1c15,1.7814834912617994e-05
b3c20,mean_grad_last_300_cycles,-0.000539029041926066,b1c29,1.9240379333496484e-06,b1c9,2.4964412053426034e-06,b1c40,4.24245993296303e-06,b1c14,8.34325949350997e-06,b1c25,9.483695030212437e-06,b1c23,1.2016495068867955e-05,b1c11,1.3241966565449956e-05,b1c28,1.4482736587524496e-05,b1c17,1.6061266263326106e-05,b1c15,1.8266240755716976e-05
b3c20,slope_last_400_cycles,-0.0004267708957195282,b1c20,2.7397274971008388e-06,b1c23,5.214214324951146e-06,b1c41,7.520914077758806e-06,b1c15,9.048432111740106e-06,b1c24,1.0078102350235011e-05,b1c29,1.1308789253234837e-05,b1c11,1.1442750692367552e-05,b1c9,1.1466294527053803e-05,b1c14,1.2121796607971185e-05,b1c5,1.5829801559448238e-05
b3c20,mean_grad_last_400_cycles,-0.00042683422565460206,b1c20,2.969801425933827e-06,b1c23,4.893541336059538e-06,b1c41,7.475465536117582e-06,b1c15,9.14126634597777e-06,b1c24,1.0160058736801173e-05,b1c11,1.0690391063690214e-05,b1c14,1.2548416852951058e-05,b1c29,1.2657195329666136e-05,b1c9,1.3022124767303434e-05,b1c5,1.5542060136795074e-05
b3c20,slope_last_500_cycles,-0.0003536607027053833,b1c24,2.944827079772946e-06,b1c5,5.6438446044921936e-06,b1c15,7.490515708923344e-06,b1c11,1.1410117149353045e-05,b1c17,1.6220450401306153e-05,b1c28,1.948118209838868e-05,b1c40,2.2243142127990716e-05,b1c3,2.557981014251711e-05,b1c34,2.819120883941652e-05,b1c32,3.089368343353274e-05
b3c20,mean_grad_last_500_cycles,-0.00035380518436431885,b1c24,2.812147140502947e-06,b1c5,5.720376968383774e-06,b1c15,7.357478141784674e-06,b1c11,1.1492252349853515e-05,b1c17,1.6176939010620144e-05,b1c28,1.945281028747556e-05,b1c40,2.3452639579772964e-05,b1c3,2.5454163551330577e-05,b1c34,2.8123974800109842e-05,b1c32,3.0758261680603055e-05
b3c20,slope_last_600_cycles,-0.00030328979094823203,b1c24,1.5104810396829988e-06,b1c5,1.8076101938883558e-06,b1c15,3.5461783409118587e-06,b1c11,9.723206361134887e-06,b1c17,1.0312696297963466e-05,b1c3,1.6982654730478947e-05,b1c28,1.748025417327878e-05,b1c40,2.1694203217824295e-05,b1c38,2.2252599398295053e-05,b1c34,2.2895634174346924e-05
b3c20,mean_grad_last_600_cycles,-0.00030332465966542564,b1c24,1.5101830164591153e-06,b1c5,1.8154581387837547e-06,b1c15,3.5600860913594643e-06,b1c11,9.693900744120313e-06,b1c17,1.0277330875396685e-05,b1c3,1.6933878262837736e-05,b1c28,1.767953236897783e-05,b1c38,2.2241572539011636e-05,b1c34,2.2880236307779955e-05,b1c40,2.3196836312611895e-05
b3c20,slope_last_700_cycles,-0.0002652700458254133,b1c15,2.0438432693481424e-06,b1c24,3.6715609686715383e-06,b1c5,4.3616976056780115e-06,b1c11,8.767758096967437e-06,b1c3,9.017927306038975e-06,b1c17,9.190440177917457e-06,b1c28,1.5954119818551175e-05,b1c40,1.792473452431816e-05,b1c36,1.8253411565508158e-05,b1c34,1.8337539264133996e-05
b3c20,mean_grad_last_700_cycles,-0.0002653142384120396,b1c15,2.1962608609880745e-06,b1c24,3.870640482221352e-06,b1c5,4.279443195887966e-06,b1c11,8.774995803833023e-06,b1c3,8.925880704607292e-06,b1c17,9.183372770036962e-06,b1c28,1.5905244009835372e-05,b1c36,1.8088562147957937e-05,b1c34,1.8271292958940786e-05,b1c40,1.9026739256722573e-05
b3c20,slope_last_800_cycles,-0.00023404963314533234,b1c3,5.3014606237411445e-06,b1c5,6.629079580306992e-06,b1c24,7.626190781593321e-06,b1c17,9.129121899604804e-06,b1c28,1.6294717788696296e-05,b1c26,2.760201692581177e-05,b1c7,3.644213080406189e-05,b1c1,4.991739988327026e-05,b1c11,nan,b1c15,nan
b3c20,mean_grad_last_800_cycles,-0.0002339901775121689,b1c3,5.190670490264895e-06,b1c5,6.749108433723439e-06,b1c24,7.764771580696093e-06,b1c17,9.224116802215556e-06,b1c28,1.6344785690307605e-05,b1c26,2.826154232025147e-05,b1c7,3.736026585102081e-05,b1c1,4.989176988601685e-05,b1c11,nan,b1c15,nan
b3c20,slope_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c20,mean_grad_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c20,slope_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c20,mean_grad_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c20,cycle,814,b1c11,25,b1c19,27,b1c27,29,b1c25,41,b1c17,44,b1c28,47,b1c16,47,b1c7,55,b1c26,55,b1c33,58
b3c21,slope_last_10_cycles,-0.0008526444435119629,b1c43,1.871585845947244e-06,b1c27,5.078315734863325e-06,b1c35,5.3584575653075955e-06,b1c5,1.1348724365234353e-05,b1c38,2.984404563903813e-05,b1c7,3.107786178588865e-05,b1c37,3.878474235534672e-05,b1c40,4.846453666687014e-05,b1c18,5.195736885070805e-05,b1c30,5.518794059753416e-05
b3c21,mean_grad_last_10_cycles,-0.0009098082780838012,b1c27,4.762411117553798e-06,b1c35,6.157159805297917e-06,b1c43,6.24954700469962e-06,b1c5,2.785623073577883e-05,b1c38,3.390908241271981e-05,b1c37,4.383623600006108e-05,b1c18,6.152093410491941e-05,b1c20,6.727278232574472e-05,b1c40,6.984770298004163e-05,b1c34,8.53449106216432e-05
b3c21,slope_last_50_cycles,-0.0008431434631347656,b1c24,1.8396377563476636e-05,b1c17,1.993656158447263e-05,b1c40,2.888202667236325e-05,b1c25,3.0326843261718707e-05,b1c14,3.198385238647463e-05,b1c11,3.436684608459472e-05,b1c19,4.3952465057373025e-05,b1c29,4.844188690185554e-05,b1c28,6.0875415802001936e-05,b1c23,6.403446197509764e-05
b3c21,mean_grad_last_50_cycles,-0.0008488517999649048,b1c24,1.96504592895508e-05,b1c17,2.0526647567748976e-05,b1c25,2.893328666687012e-05,b1c14,3.045380115509035e-05,b1c11,3.5868287086486734e-05,b1c40,4.584014415740965e-05,b1c29,5.038022994995127e-05,b1c19,5.601942539215079e-05,b1c28,5.814313888549813e-05,b1c41,6.343781948089607e-05
b3c21,slope_last_100_cycles,-0.0006526857614517212,b1c24,7.034361362457276e-05,b1c41,8.194565773010252e-05,b1c28,0.000107772946357727,b1c29,0.00011807441711425776,b1c20,0.00012172222137451171,b1c25,0.00012480378150939945,b1c14,0.0001263833045959473,b1c40,0.00012758016586303714,b1c23,0.0001397258043289184,b1c11,0.00017868995666503907
b3c21,mean_grad_last_100_cycles,-0.000654783546924591,b1c24,6.90361857414246e-05,b1c41,8.358567953109747e-05,b1c28,0.00010921150445938107,b1c29,0.00011892229318618771,b1c20,0.00012232482433319094,b1c25,0.00012520968914031983,b1c14,0.00012866467237472535,b1c40,0.00013494998216629034,b1c23,0.00014121681451797488,b1c11,0.0001802602410316467
b3c21,slope_last_200_cycles,-0.0004846689105033875,b1c3,5.2010416984558114e-05,b1c20,9.20447707176208e-05,b1c4,0.00010372638702392582,b1c24,0.00013540118932723992,b1c2,0.00014558494091033937,b1c41,0.00015326023101806634,b1c40,0.00016311913728713986,b1c1,0.00016826838254928593,b1c9,0.0001718613505363464,b1c23,0.00018022894859313964
b3c21,mean_grad_last_200_cycles,-0.0004854245483875275,b1c3,4.925489425659183e-05,b1c20,9.439334273338314e-05,b1c4,0.00010321989655494692,b1c24,0.00013567015528678891,b1c2,0.00014581561088562012,b1c41,0.00015326872467994693,b1c40,0.00016768738627433773,b1c1,0.00016853898763656615,b1c9,0.00017323151230812077,b1c23,0.00018111065030097958
b3c21,slope_last_300_cycles,-0.0003949964046478271,b1c3,3.0484596888224287e-05,b1c4,3.35148970286051e-05,b1c20,8.724828561147057e-05,b1c18,0.00010075787703196212,b1c2,0.00010345180829366047,b1c1,0.00010736723740895586,b1c24,0.00011230150858561203,b1c41,0.0001164664824803671,b1c5,0.00011666953563690187,b1c11,0.00012979030609130857
b3c21,mean_grad_last_300_cycles,-0.0003951512773831685,b1c3,3.0069053173065207e-05,b1c4,3.3116340637207e-05,b1c20,8.756309747695926e-05,b1c18,9.96699929237366e-05,b1c2,0.00010192324717839556,b1c1,0.00010789871215820311,b1c24,0.000112211803595225,b1c41,0.00011621127525965374,b1c5,0.00011696964502334596,b1c0,0.0001298640171686808
b3c21,slope_last_400_cycles,-0.00033491238951683045,b1c3,3.95284593105316e-05,b1c1,6.99460506439209e-05,b1c5,7.602870464324952e-05,b1c11,8.041575551033021e-05,b1c24,8.178040385246275e-05,b1c15,0.00010090693831443787,b1c40,0.00010854288935661314,b1c17,0.00011092498898506163,b1c28,0.00011161178350448608,b1c32,0.00012261196970939634
b3c21,mean_grad_last_400_cycles,-0.0003351783752441406,b1c3,3.9750486612319955e-05,b1c1,6.928712129592894e-05,b1c5,7.611379027366638e-05,b1c11,8.096545934677124e-05,b1c24,8.149579167366028e-05,b1c15,0.00010079711675643922,b1c40,0.00011040791869163516,b1c17,0.00011050015687942506,b1c28,0.0001110038161277771,b1c32,0.00012110590934753422
b3c21,slope_last_500_cycles,-0.0002943331003189087,b1c3,3.374779224395749e-05,b1c11,4.7917485237121556e-05,b1c1,5.015063285827636e-05,b1c5,5.368375778198241e-05,b1c24,5.6382775306701655e-05,b1c15,6.681811809539795e-05,b1c17,7.554805278778075e-05,b1c28,7.880878448486328e-05,b1c40,8.157074451446532e-05,b1c34,8.751881122589112e-05
b3c21,mean_grad_last_500_cycles,-0.0002944333553314209,b1c3,3.3917665481567375e-05,b1c11,4.787957668304444e-05,b1c1,5.017256736755373e-05,b1c5,5.365145206451418e-05,b1c24,5.6559681892395005e-05,b1c15,6.672930717468263e-05,b1c17,7.55487680435181e-05,b1c28,7.882463932037351e-05,b1c40,8.282446861267092e-05,b1c34,8.74958038330078e-05
b3c21,slope_last_600_cycles,-0.00026968290408452354,b1c4,1.2236932913462352e-05,b1c3,1.6624232133229545e-05,b1c11,2.3883680502573604e-05,b1c24,3.511736790339149e-05,b1c5,3.541449705759685e-05,b1c15,3.715306520462035e-05,b1c1,4.358510176340742e-05,b1c17,4.391958316167196e-05,b1c28,5.108714103698727e-05,b1c40,5.530109008153279e-05
b3c21,mean_grad_last_600_cycles,-0.000269793172677358,b1c4,1.216659943262732e-05,b1c3,1.659760872522992e-05,b1c11,2.3837586243947344e-05,b1c24,3.504167000452677e-05,b1c5,3.534694512685141e-05,b1c15,3.709157307942712e-05,b1c17,4.380881786346434e-05,b1c1,4.389772812525431e-05,b1c28,5.121101935704549e-05,b1c38,5.577305952707929e-05
b3c21,slope_last_700_cycles,-0.0002542849097933088,b1c3,1.9672087260655283e-06,b1c11,2.2173779351370663e-06,b1c15,8.94129276275636e-06,b1c24,1.4656697000776041e-05,b1c5,1.5346833637782515e-05,b1c17,2.017557621002196e-05,b1c28,2.693925585065568e-05,b1c40,2.8909870556422662e-05,b1c36,2.923854759761266e-05,b1c34,2.93226752962385e-05
b3c21,mean_grad_last_700_cycles,-0.00025443077087402346,b1c3,1.9575868334088743e-06,b1c11,2.1084717341831433e-06,b1c15,8.687206677028092e-06,b1c24,1.4754108020237518e-05,b1c5,1.5162910733904132e-05,b1c17,2.006684030805313e-05,b1c28,2.678871154785154e-05,b1c36,2.8972029685974104e-05,b1c34,2.9154760496956952e-05,b1c40,2.991020679473874e-05
b3c21,slope_last_800_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c21,mean_grad_last_800_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c21,slope_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c21,mean_grad_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c21,slope_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c21,mean_grad_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c21,cycle,773,b1c19,14,b1c11,16,b1c33,17,b1c34,30,b1c32,41,b1c15,53,b1c30,63,b1c36,68,b1c35,69,b1c42,70
b3c22,slope_last_10_cycles,-0.0011612474918365479,b2c21,3.498792648315473e-06,b1c39,1.0114908218383832e-05,b2c10,1.307129859924312e-05,b2c23,3.439188003540039e-05,b1c45,5.5801868438720746e-05,b1c6,7.969141006469727e-05,b2c13,8.656382560729976e-05,b2c17,9.853243827819816e-05,b2c18,0.00011037588119506832,b1c31,0.0001139461994171143
b3c22,mean_grad_last_10_cycles,-0.0012457460165023805,b2c21,2.425909042358225e-06,b1c39,7.429718971252311e-06,b1c45,1.0424852371215907e-05,b1c31,2.7498602867126595e-05,b2c23,3.580749034881592e-05,b2c10,5.6508183479309256e-05,b2c13,6.452798843383802e-05,b2c17,9.11086797714233e-05,b1c6,9.47505235671998e-05,b1c16,0.00011206567287445077
b3c22,slope_last_50_cycles,-0.0013191950321197509,b2c6,2.394676208496106e-05,b2c13,2.732634544372575e-05,b2c10,3.327727317810076e-05,b2c18,4.987239837646491e-05,b2c23,8.005261421203621e-05,b1c39,9.444832801818836e-05,b1c21,0.00010838270187377933,b1c38,0.00012066960334777832,b1c30,0.00015117406845092766,b1c45,0.0001763153076171874
b3c22,mean_grad_last_50_cycles,-0.0013428515195846558,b2c6,1.2174248695373535e-05,b2c13,1.5788078308105313e-05,b2c10,2.2351741790771484e-05,b2c18,3.7326216697692845e-05,b2c23,6.923556327819813e-05,b1c39,9.70178842544557e-05,b1c21,0.00011451780796051009,b1c38,0.0001294004917144775,b1c45,0.00017394900321960455,b1c6,0.00017500460147857667
b3c22,slope_last_100_cycles,-0.0010629481077194215,b1c21,2.9331445693969206e-06,b1c37,8.521676063537667e-06,b2c6,3.8939118385314993e-05,b1c35,4.679203033447271e-05,b1c34,4.8037171363830584e-05,b1c44,5.0780177116394086e-05,b1c43,5.322873592376724e-05,b1c15,6.108522415161134e-05,b1c18,6.19548559188843e-05,b1c30,6.48427009582518e-05
b3c22,mean_grad_last_100_cycles,-0.0010658103227615357,b1c37,6.521642208099417e-06,b1c21,1.4702677726745501e-05,b2c6,3.869593143463151e-05,b1c35,4.424303770065316e-05,b1c44,4.537165164947526e-05,b1c34,4.818260669708246e-05,b1c43,5.085110664367694e-05,b1c15,5.733788013458259e-05,b1c16,6.0428082942962785e-05,b1c33,6.0572326183319126e-05
b3c22,slope_last_200_cycles,-0.0006724667549133301,b1c18,2.038776874542232e-06,b1c5,3.7869811058044347e-06,b1c29,3.878176212310713e-06,b1c23,7.568895816803013e-06,b1c25,8.664429187774645e-06,b1c11,1.2078881263732888e-05,b1c9,1.593649387359624e-05,b1c40,2.4678707122802786e-05,b1c28,2.974718809127801e-05,b1c14,3.232389688491812e-05
b3c22,mean_grad_last_200_cycles,-0.0006727498769760132,b1c18,1.8045306205749295e-06,b1c5,4.801452159881501e-06,b1c29,5.9261918067931695e-06,b1c23,6.214678287506177e-06,b1c25,9.33498144149779e-06,b1c11,1.2149810791015525e-05,b1c9,1.4093816280364986e-05,b1c40,1.963794231414802e-05,b1c28,3.1089484691619834e-05,b1c14,3.289878368377679e-05
b3c22,slope_last_300_cycles,-0.00048696875572204587,b1c20,4.724065462748182e-06,b1c18,8.785525957743373e-06,b1c24,2.032915751139328e-05,b1c41,2.4494131406148346e-05,b1c5,2.4697184562683127e-05,b1c11,3.781795501708982e-05,b1c23,4.01296218236288e-05,b1c40,4.4896999994913805e-05,b1c9,4.779140154520674e-05,b1c29,5.432585875193277e-05
b3c22,mean_grad_last_300_cycles,-0.00048708816369374595,b1c20,4.3737888336181706e-06,b1c18,7.733106613159167e-06,b1c24,2.0274917284647575e-05,b1c41,2.4274388949076307e-05,b1c5,2.503275871276853e-05,b1c11,3.869891166687013e-05,b1c23,3.992438316345213e-05,b1c40,4.7698418299357056e-05,b1c9,4.944443702697748e-05,b1c29,5.3864916165669735e-05
b3c22,slope_last_400_cycles,-0.00038524210453033447,b1c3,1.080125570297242e-05,b1c18,1.3291686773300195e-05,b1c5,2.56989896297455e-05,b1c11,3.0086040496826185e-05,b1c24,3.1450688838958725e-05,b1c41,3.400787711143493e-05,b1c20,4.4268518686294575e-05,b1c23,4.674300551414488e-05,b1c15,5.057722330093384e-05,b1c29,5.2837580442428574e-05
b3c22,mean_grad_last_400_cycles,-0.00038527801632881164,b1c3,1.034915447235108e-05,b1c18,1.2841075658798218e-05,b1c5,2.6014149188995344e-05,b1c11,3.0865818262100205e-05,b1c24,3.1396150588989245e-05,b1c41,3.4080743789672836e-05,b1c20,4.4526010751724245e-05,b1c23,4.6449750661849956e-05,b1c15,5.069747567176819e-05,b1c14,5.410462617874148e-05
b3c22,slope_last_500_cycles,-0.0003212521076202393,b1c3,6.8287849426269115e-06,b1c11,2.0998477935790978e-05,b1c5,2.676475048065183e-05,b1c24,2.9463768005371076e-05,b1c15,3.989911079406737e-05,b1c17,4.8629045486450176e-05,b1c28,5.18897771835327e-05,b1c40,5.465173721313474e-05,b1c34,6.059980392456054e-05,b1c32,6.330227851867676e-05
b3c22,mean_grad_last_500_cycles,-0.0003214079141616821,b1c3,6.943106651306145e-06,b1c11,2.0905017852783207e-05,b1c5,2.6676893234252948e-05,b1c24,2.9585123062133775e-05,b1c15,3.9754748344421396e-05,b1c17,4.8574209213256866e-05,b1c28,5.185008049011228e-05,b1c40,5.584990978240969e-05,b1c34,6.0521245002746564e-05,b1c32,6.315553188323978e-05
b3c22,slope_last_600_cycles,-0.00027571380138397217,b1c3,1.0593334833780912e-05,b1c11,1.7852783203124972e-05,b1c24,2.9086470603942858e-05,b1c5,2.9383599758148215e-05,b1c15,3.112216790517172e-05,b1c17,3.7888685862223325e-05,b1c28,4.505624373753864e-05,b1c40,4.9270192782084154e-05,b1c1,4.961599906285605e-05,b1c38,4.982858896255491e-05
